cms_entity_name,feature_year_t,target_year_t1,claims,beneficiaries,spending,avg_spending_per_claim,avg_spending_per_beneficiary,manufacturer_count,claims_lag_1,claims_growth_yoy,beneficiaries_lag_1,beneficiary_growth_yoy,spending_lag_1,spending_growth_yoy,avg_spending_per_claim_growth,years_observed_before_t,claims_rolling_mean_2y,claims_rolling_std_2y,spending_rolling_mean_2y,is_first_observation_year,prior_shortage_count,ever_shortage_before_t,years_since_last_shortage,therapeutic_category,is_single_manufacturer,mapping_status,primary_rxcui,shortage_next_year
MEROPENEM,2023,2024,5409660.0,513660.0,8114490.0,1.5,15.8,3.0,5229338.0,0.0345,496537.0,0.0345,7844007.0,0.0345,0.0,5,5319499.0,127506.91,7979248.5,0,0,0,-1,Unclassified / General,0,unique,29561,0
TRIMETHOPRIM,2018,2019,1862117.0,782117.0,34449164.5,18.5,44.05,6.0,1862117.0,0.0,782117.0,0.0,34449164.5,0.0,0.0,0,1862117.0,0.0,34449164.5,1,0,0,-1,Unclassified / General,0,unique,10829,0
TRIMETHOPRIM,2019,2020,1936601.0,813401.0,35827131.08,18.5,44.05,6.0,1862117.0,0.04,782117.0,0.04,34449164.5,0.04,0.0,1,1899359.0,52668.14,35138147.79,0,0,0,-1,Unclassified / General,0,unique,10829,0
TRIMETHOPRIM,2020,2021,2011086.0,844686.0,37205097.66,18.5,44.05,6.0,1936601.0,0.0385,813401.0,0.0385,35827131.08,0.0385,0.0,2,1973843.5,52668.85,36516114.37,0,0,0,-1,Unclassified / General,0,unique,10829,0
TRIMETHOPRIM,2021,2022,2085571.0,875971.0,38583064.24,18.5,44.05,6.0,2011086.0,0.037,844686.0,0.037,37205097.66,0.037,0.0,3,2048328.5,52668.85,37894080.95,0,0,0,-1,Unclassified / General,0,unique,10829,0
TRIMETHOPRIM,2022,2023,2160055.0,907255.0,39961030.82,18.5,44.05,6.0,2085571.0,0.0357,875971.0,0.0357,38583064.24,0.0357,0.0,4,2122813.0,52668.14,39272047.53,0,0,0,-1,Unclassified / General,0,unique,10829,0
TRIMETHOPRIM,2023,2024,2234540.0,938540.0,41338997.4,18.5,44.05,6.0,2160055.0,0.0345,907255.0,0.0345,39961030.82,0.0345,0.0,5,2197297.5,52668.85,40650014.11,0,0,0,-1,Unclassified / General,0,unique,10829,0
SULFAMETHOXAZOLE,2018,2019,3122579.0,42579.0,95238659.5,30.5,2236.75,4.0,3122579.0,0.0,42579.0,0.0,95238659.5,0.0,0.0,0,3122579.0,0.0,95238659.5,1,0,0,-1,Unclassified / General,0,unique,10180,0
SULFAMETHOXAZOLE,2019,2020,3247482.0,44282.0,99048205.88,30.5,2236.76,4.0,3122579.0,0.04,42579.0,0.04,95238659.5,0.04,0.0,1,3185030.5,88319.76,97143432.69,0,0,0,-1,Unclassified / General,0,unique,10180,0
SULFAMETHOXAZOLE,2020,2021,3372385.0,45985.0,102857752.26,30.5,2236.77,4.0,3247482.0,0.0385,44282.0,0.0385,99048205.88,0.0385,0.0,2,3309933.5,88319.76,100952979.07,0,0,0,-1,Unclassified / General,0,unique,10180,0
SULFAMETHOXAZOLE,2021,2022,3497288.0,47688.0,106667298.64,30.5,2236.77,4.0,3372385.0,0.037,45985.0,0.037,102857752.26,0.037,0.0,3,3434836.5,88319.76,104762525.45,0,0,0,-1,Unclassified / General,0,unique,10180,0
SULFAMETHOXAZOLE,2022,2023,3622191.0,49391.0,110476845.02,30.5,2236.78,4.0,3497288.0,0.0357,47688.0,0.0357,106667298.64,0.0357,0.0,4,3559739.5,88319.76,108572071.83,0,0,0,-1,Unclassified / General,0,unique,10180,0
SULFAMETHOXAZOLE,2023,2024,3747094.0,51094.0,114286391.4,30.5,2236.79,4.0,3622191.0,0.0345,49391.0,0.0345,110476845.02,0.0345,0.0,5,3684642.5,88319.76,112381618.21,0,0,0,-1,Unclassified / General,0,unique,10180,0
VALACYCLOVIR,2018,2019,3969869.0,889869.0,81382314.5,20.5,91.45,6.0,3969869.0,0.0,889869.0,0.0,81382314.5,0.0,0.0,0,3969869.0,0.0,81382314.5,1,0,0,-1,Unclassified / General,0,unique,73645,0
VALACYCLOVIR,2019,2020,4128663.0,925463.0,84637607.08,20.5,91.45,6.0,3969869.0,0.04,889869.0,0.04,81382314.5,0.04,0.0,1,4049266.0,112284.31,83009960.79,0,0,0,-1,Unclassified / General,0,unique,73645,0
VALACYCLOVIR,2020,2021,4287458.0,961058.0,87892899.66,20.5,91.45,6.0,4128663.0,0.0385,925463.0,0.0385,84637607.08,0.0385,0.0,2,4208060.5,112285.02,86265253.37,0,0,0,-1,Unclassified / General,0,unique,73645,0
VALACYCLOVIR,2021,2022,4446253.0,996653.0,91148192.24,20.5,91.45,6.0,4287458.0,0.037,961058.0,0.037,87892899.66,0.037,0.0,3,4366855.5,112285.02,89520545.95,0,0,0,-1,Unclassified / General,0,unique,73645,0
VALACYCLOVIR,2022,2023,4605048.0,1032248.0,94403484.82,20.5,91.45,6.0,4446253.0,0.0357,996653.0,0.0357,91148192.24,0.0357,0.0,4,4525650.5,112285.02,92775838.53,0,0,0,-1,Unclassified / General,0,unique,73645,0
VALACYCLOVIR,2023,2024,4763842.0,1067842.0,97658777.4,20.5,91.45,6.0,4605048.0,0.0345,1032248.0,0.0345,94403484.82,0.0345,0.0,5,4684445.0,112284.31,96031131.11,0,0,0,-1,Unclassified / General,0,unique,73645,0
VALGANCICLOVIR,2018,2019,1163817.0,83817.0,21530614.5,18.5,256.88,2.0,1163817.0,0.0,83817.0,0.0,21530614.5,0.0,0.0,0,1163817.0,0.0,21530614.5,1,0,0,-1,Unclassified / General,0,unique,275891,0
VALGANCICLOVIR,2019,2020,1210369.0,87169.0,22391839.08,18.5,256.88,2.0,1163817.0,0.04,83817.0,0.04,21530614.5,0.04,0.0,1,1187093.0,32917.23,21961226.79,0,0,0,-1,Unclassified / General,0,unique,275891,0
VALGANCICLOVIR,2020,2021,1256922.0,90522.0,23253063.66,18.5,256.88,2.0,1210369.0,0.0385,87169.0,0.0385,22391839.08,0.0385,0.0,2,1233645.5,32917.94,22822451.37,0,0,0,-1,Unclassified / General,0,unique,275891,0
VALGANCICLOVIR,2021,2022,1303475.0,93875.0,24114288.24,18.5,256.88,2.0,1256922.0,0.037,90522.0,0.037,23253063.66,0.037,0.0,3,1280198.5,32917.94,23683675.95,0,0,0,-1,Unclassified / General,0,unique,275891,0
VALGANCICLOVIR,2022,2023,1350027.0,97227.0,24975512.82,18.5,256.88,2.0,1303475.0,0.0357,93875.0,0.0357,24114288.24,0.0357,0.0,4,1326751.0,32917.23,24544900.53,0,0,0,-1,Unclassified / General,0,unique,275891,0
VALGANCICLOVIR,2023,2024,1396580.0,100580.0,25836737.4,18.5,256.88,2.0,1350027.0,0.0345,97227.0,0.0345,24975512.82,0.0345,0.0,5,1373303.5,32917.94,25406125.11,0,0,0,-1,Unclassified / General,0,unique,275891,0
OSELTAMIVIR,2018,2019,264108.0,184108.0,2509026.0,9.5,13.63,5.0,264108.0,0.0,184108.0,0.0,2509026.0,0.0,0.0,0,264108.0,0.0,2509026.0,1,0,0,-1,Antiviral,0,unique,260101,0
OSELTAMIVIR,2019,2020,274672.0,191472.0,2609387.04,9.5,13.63,5.0,264108.0,0.04,184108.0,0.04,2509026.0,0.04,0.0,1,269390.0,7469.88,2559206.52,0,0,0,-1,Antiviral,0,unique,260101,0
OSELTAMIVIR,2020,2021,285236.0,198836.0,2709748.08,9.5,13.63,5.0,274672.0,0.0385,191472.0,0.0385,2609387.04,0.0385,0.0,2,279954.0,7469.88,2659567.56,0,0,0,-1,Antiviral,0,unique,260101,0
OSELTAMIVIR,2021,2022,295800.0,206200.0,2810109.12,9.5,13.63,5.0,285236.0,0.037,198836.0,0.037,2709748.08,0.037,0.0,3,290518.0,7469.88,2759928.6,0,0,0,-1,Antiviral,0,unique,260101,0
OSELTAMIVIR,2022,2023,306365.0,213565.0,2910470.16,9.5,13.63,5.0,295800.0,0.0357,206200.0,0.0357,2810109.12,0.0357,0.0,4,301082.5,7470.58,2860289.64,0,0,0,-1,Antiviral,0,unique,260101,0
OSELTAMIVIR,2023,2024,316929.0,220929.0,3010831.2,9.5,13.63,5.0,306365.0,0.0345,213565.0,0.0345,2910470.16,0.0345,0.0,5,311647.0,7469.88,2960650.68,0,0,0,-1,Antiviral,0,unique,260101,0
KETOCONAZOLE,2018,2019,3849340.0,769340.0,159747610.0,41.5,207.64,5.0,3849340.0,0.0,769340.0,0.0,159747610.0,0.0,0.0,0,3849340.0,0.0,159747610.0,1,0,0,-1,Unclassified / General,0,unique,6135,0
KETOCONAZOLE,2019,2020,4003313.0,800113.0,166137514.4,41.5,207.64,5.0,3849340.0,0.04,769340.0,0.04,159747610.0,0.04,0.0,1,3926326.5,108875.35,162942562.2,0,0,0,-1,Unclassified / General,0,unique,6135,0
KETOCONAZOLE,2020,2021,4157287.0,830887.0,172527418.8,41.5,207.64,5.0,4003313.0,0.0385,800113.0,0.0385,166137514.4,0.0385,0.0,2,4080300.0,108876.06,169332466.6,0,0,0,-1,Unclassified / General,0,unique,6135,0
KETOCONAZOLE,2021,2022,4311260.0,861660.0,178917323.2,41.5,207.64,5.0,4157287.0,0.037,830887.0,0.037,172527418.8,0.037,0.0,3,4234273.5,108875.35,175722371.0,0,0,0,-1,Unclassified / General,0,unique,6135,0
KETOCONAZOLE,2022,2023,4465234.0,892434.0,185307227.6,41.5,207.64,5.0,4311260.0,0.0357,861660.0,0.0357,178917323.2,0.0357,0.0,4,4388247.0,108876.06,182112275.4,0,0,0,-1,Unclassified / General,0,unique,6135,0
KETOCONAZOLE,2023,2024,4619208.0,923208.0,191697132.0,41.5,207.64,5.0,4465234.0,0.0345,892434.0,0.0345,185307227.6,0.0345,0.0,5,4542221.0,108876.06,188502179.8,0,0,0,-1,Unclassified / General,0,unique,6135,0
TERBINAFINE,2018,2019,759213.0,679213.0,11008588.5,14.5,16.21,6.0,759213.0,0.0,679213.0,0.0,11008588.5,0.0,0.0,0,759213.0,0.0,11008588.5,1,0,0,-1,Unclassified / General,0,unique,37801,0
TERBINAFINE,2019,2020,789581.0,706381.0,11448932.04,14.5,16.21,6.0,759213.0,0.04,679213.0,0.04,11008588.5,0.04,0.0,1,774397.0,21473.42,11228760.27,0,0,0,-1,Unclassified / General,0,unique,37801,0
TERBINAFINE,2020,2021,819950.0,733550.0,11889275.58,14.5,16.21,6.0,789581.0,0.0385,706381.0,0.0385,11448932.04,0.0385,0.0,2,804765.5,21474.13,11669103.81,0,0,0,-1,Unclassified / General,0,unique,37801,0
TERBINAFINE,2021,2022,850318.0,760718.0,12329619.12,14.5,16.21,6.0,819950.0,0.037,733550.0,0.037,11889275.58,0.037,0.0,3,835134.0,21473.42,12109447.35,0,0,0,-1,Unclassified / General,0,unique,37801,0
TERBINAFINE,2022,2023,880687.0,787887.0,12769962.66,14.5,16.21,6.0,850318.0,0.0357,760718.0,0.0357,12329619.12,0.0357,0.0,4,865502.5,21474.13,12549790.89,0,0,0,-1,Unclassified / General,0,unique,37801,0
TERBINAFINE,2023,2024,911055.0,815055.0,13210306.2,14.5,16.21,6.0,880687.0,0.0345,787887.0,0.0345,12769962.66,0.0345,0.0,5,895871.0,21473.42,12990134.43,0,0,0,-1,Unclassified / General,0,unique,37801,0
NYSTATIN,2018,2019,2612381.0,532381.0,84902382.5,32.5,159.48,6.0,2612381.0,0.0,532381.0,0.0,84902382.5,0.0,0.0,0,2612381.0,0.0,84902382.5,1,0,0,-1,Unclassified / General,0,unique,7597,0
NYSTATIN,2019,2020,2716876.0,553676.0,88298477.8,32.5,159.48,6.0,2612381.0,0.04,532381.0,0.04,84902382.5,0.04,0.0,1,2664628.5,73889.12,86600430.15,0,0,0,-1,Unclassified / General,0,unique,7597,0
NYSTATIN,2020,2021,2821371.0,574971.0,91694573.1,32.5,159.48,6.0,2716876.0,0.0385,553676.0,0.0385,88298477.8,0.0385,0.0,2,2769123.5,73889.12,89996525.45,0,0,0,-1,Unclassified / General,0,unique,7597,0
NYSTATIN,2021,2022,2925866.0,596266.0,95090668.4,32.5,159.48,6.0,2821371.0,0.037,574971.0,0.037,91694573.1,0.037,0.0,3,2873618.5,73889.12,93392620.75,0,0,0,-1,Unclassified / General,0,unique,7597,0
NYSTATIN,2022,2023,3030361.0,617561.0,98486763.7,32.5,159.48,6.0,2925866.0,0.0357,596266.0,0.0357,95090668.4,0.0357,0.0,4,2978113.5,73889.12,96788716.05,0,0,0,-1,Unclassified / General,0,unique,7597,0
NYSTATIN,2023,2024,3134857.0,638857.0,101882859.0,32.5,159.48,6.0,3030361.0,0.0345,617561.0,0.0345,98486763.7,0.0345,0.0,5,3082609.0,73889.83,100184811.35,0,0,0,-1,Unclassified / General,0,unique,7597,0
ITRACONAZOLE,2018,2019,5067847.0,987847.0,245790579.5,48.5,248.81,8.0,5067847.0,0.0,987847.0,0.0,245790579.5,0.0,0.0,0,5067847.0,0.0,245790579.5,1,0,0,-1,Anti-Infective,0,unique,28031,0
ITRACONAZOLE,2019,2020,5270560.0,1027360.0,255622202.68,48.5,248.81,8.0,5067847.0,0.04,987847.0,0.04,245790579.5,0.04,0.0,1,5169203.5,143339.74,250706391.09,0,0,0,-1,Anti-Infective,0,unique,28031,0
ITRACONAZOLE,2020,2021,5473274.0,1066874.0,265453825.86,48.5,248.81,8.0,5270560.0,0.0385,1027360.0,0.0385,255622202.68,0.0385,0.0,2,5371917.0,143340.44,260538014.27,0,0,0,-1,Anti-Infective,0,unique,28031,0
ITRACONAZOLE,2021,2022,5675988.0,1106388.0,275285449.04,48.5,248.81,8.0,5473274.0,0.037,1066874.0,0.037,265453825.86,0.037,0.0,3,5574631.0,143340.44,270369637.45,0,0,0,-1,Anti-Infective,0,unique,28031,0
ITRACONAZOLE,2022,2023,5878702.0,1145902.0,285117072.22,48.5,248.81,8.0,5675988.0,0.0357,1106388.0,0.0357,275285449.04,0.0357,0.0,4,5777345.0,143340.44,280201260.63,0,0,0,-1,Anti-Infective,0,unique,28031,0
ITRACONAZOLE,2023,2024,6081416.0,1185416.0,294948695.4,48.5,248.81,8.0,5878702.0,0.0345,1145902.0,0.0345,285117072.22,0.0345,0.0,5,5980059.0,143340.44,290032883.81,0,0,0,-1,Anti-Infective,0,unique,28031,0
VORICONAZOLE,2018,2019,4449523.0,369523.0,109013313.5,24.5,295.01,4.0,4449523.0,0.0,369523.0,0.0,109013313.5,0.0,0.0,0,4449523.0,0.0,109013313.5,1,0,0,-1,Antiviral,0,unique,121243,0
VORICONAZOLE,2019,2020,4627503.0,384303.0,113373846.04,24.5,295.01,4.0,4449523.0,0.04,369523.0,0.04,109013313.5,0.04,0.0,1,4538513.0,125850.86,111193579.77,0,0,0,-1,Antiviral,0,unique,121243,0
VORICONAZOLE,2020,2021,4805484.0,399084.0,117734378.58,24.5,295.01,4.0,4627503.0,0.0385,384303.0,0.0385,113373846.04,0.0385,0.0,2,4716493.5,125851.57,115554112.31,0,0,0,-1,Antiviral,0,unique,121243,0
VORICONAZOLE,2021,2022,4983465.0,413865.0,122094911.12,24.5,295.01,4.0,4805484.0,0.037,399084.0,0.037,117734378.58,0.037,0.0,3,4894474.5,125851.57,119914644.85,0,0,0,-1,Antiviral,0,unique,121243,0
VORICONAZOLE,2022,2023,5161446.0,428646.0,126455443.66,24.5,295.01,4.0,4983465.0,0.0357,413865.0,0.0357,122094911.12,0.0357,0.0,4,5072455.5,125851.57,124275177.39,0,0,0,-1,Antiviral,0,unique,121243,0
VORICONAZOLE,2023,2024,5339427.0,443427.0,130815976.2,24.5,295.01,4.0,5161446.0,0.0345,428646.0,0.0345,126455443.66,0.0345,0.0,5,5250436.5,125851.57,128635709.93,0,0,0,-1,Antiviral,0,unique,121243,0
CEFTRIAXONE,2018,2019,4495153.0,415153.0,20228188.5,4.5,48.72,2.0,4495153.0,0.0,415153.0,0.0,20228188.5,0.0,0.0,0,4495153.0,0.0,20228188.5,1,0,0,-1,Unclassified / General,0,unique,2193,0
CEFTRIAXONE,2019,2020,4674959.0,431759.0,21037316.04,4.5,48.72,2.0,4495153.0,0.04,415153.0,0.04,20228188.5,0.04,0.0,1,4585056.0,127142.04,20632752.27,0,0,0,-1,Unclassified / General,0,unique,2193,0
CEFTRIAXONE,2020,2021,4854765.0,448365.0,21846443.58,4.5,48.72,2.0,4674959.0,0.0385,431759.0,0.0385,21037316.04,0.0385,0.0,2,4764862.0,127142.04,21441879.81,0,0,0,-1,Unclassified / General,0,unique,2193,0
CEFTRIAXONE,2021,2022,5034571.0,464971.0,22655571.12,4.5,48.72,2.0,4854765.0,0.037,448365.0,0.037,21846443.58,0.037,0.0,3,4944668.0,127142.04,22251007.35,0,0,0,-1,Unclassified / General,0,unique,2193,0
CEFTRIAXONE,2022,2023,5214377.0,481577.0,23464698.66,4.5,48.72,2.0,5034571.0,0.0357,464971.0,0.0357,22655571.12,0.0357,0.0,4,5124474.0,127142.04,23060134.89,0,0,0,-1,Unclassified / General,0,unique,2193,0
CEFTRIAXONE,2023,2024,5394183.0,498183.0,24273826.2,4.5,48.72,2.0,5214377.0,0.0345,481577.0,0.0345,23464698.66,0.0345,0.0,5,5304280.0,127142.04,23869262.43,0,0,0,-1,Unclassified / General,0,unique,2193,0
CEFAZOLIN,2018,2019,266391.0,186391.0,11321617.5,42.5,60.74,8.0,266391.0,0.0,186391.0,0.0,11321617.5,0.0,0.0,0,266391.0,0.0,11321617.5,1,0,0,-1,Unclassified / General,0,unique,2180,0
CEFAZOLIN,2019,2020,277046.0,193846.0,11774482.2,42.5,60.74,8.0,266391.0,0.04,186391.0,0.04,11321617.5,0.04,0.0,1,271718.5,7534.22,11548049.85,0,0,0,-1,Unclassified / General,0,unique,2180,0
CEFAZOLIN,2020,2021,287702.0,201302.0,12227346.9,42.5,60.74,8.0,277046.0,0.0385,193846.0,0.0385,11774482.2,0.0385,0.0,2,282374.0,7534.93,12000914.55,0,0,0,-1,Unclassified / General,0,unique,2180,0
CEFAZOLIN,2021,2022,298357.0,208757.0,12680211.6,42.5,60.74,8.0,287702.0,0.037,201302.0,0.037,12227346.9,0.037,0.0,3,293029.5,7534.22,12453779.25,0,0,0,-1,Unclassified / General,0,unique,2180,0
CEFAZOLIN,2022,2023,309013.0,216213.0,13133076.3,42.5,60.74,8.0,298357.0,0.0357,208757.0,0.0357,12680211.6,0.0357,0.0,4,303685.0,7534.93,12906643.95,0,0,0,-1,Unclassified / General,0,unique,2180,0
CEFAZOLIN,2023,2024,319669.0,223669.0,13585941.0,42.5,60.74,8.0,309013.0,0.0345,216213.0,0.0345,13133076.3,0.0345,0.0,5,314341.0,7534.93,13359508.65,0,0,0,-1,Unclassified / General,0,unique,2180,0
CEFEPIME,2018,2019,2032594.0,952594.0,92483027.0,45.5,97.09,3.0,2032594.0,0.0,952594.0,0.0,92483027.0,0.0,0.0,0,2032594.0,0.0,92483027.0,1,0,0,-1,Anti-Infective,0,unique,20481,0
CEFEPIME,2019,2020,2113897.0,990697.0,96182348.08,45.5,97.09,3.0,2032594.0,0.04,952594.0,0.04,92483027.0,0.04,0.0,1,2073245.5,57489.9,94332687.54,0,0,0,-1,Anti-Infective,0,unique,20481,0
CEFEPIME,2020,2021,2195201.0,1028801.0,99881669.16,45.5,97.09,3.0,2113897.0,0.0385,990697.0,0.0385,96182348.08,0.0385,0.0,2,2154549.0,57490.61,98032008.62,0,0,0,-1,Anti-Infective,0,unique,20481,0
CEFEPIME,2021,2022,2276505.0,1066905.0,103580990.24,45.5,97.09,3.0,2195201.0,0.037,1028801.0,0.037,99881669.16,0.037,0.0,3,2235853.0,57490.61,101731329.7,0,0,0,-1,Anti-Infective,0,unique,20481,0
CEFEPIME,2022,2023,2357809.0,1105009.0,107280311.32,45.5,97.09,3.0,2276505.0,0.0357,1066905.0,0.0357,103580990.24,0.0357,0.0,4,2317157.0,57490.61,105430650.78,0,0,0,-1,Anti-Infective,0,unique,20481,0
CEFEPIME,2023,2024,2439112.0,1143112.0,110979632.4,45.5,97.09,3.0,2357809.0,0.0345,1105009.0,0.0345,107280311.32,0.0345,0.0,5,2398460.5,57489.9,109129971.86,0,0,0,-1,Anti-Infective,0,unique,20481,0
AMPICILLIN,2018,2019,345094.0,265094.0,15701777.0,45.5,59.23,7.0,345094.0,0.0,265094.0,0.0,15701777.0,0.0,0.0,0,345094.0,0.0,15701777.0,1,0,0,-1,Anti-Infective,0,unique,733,0
AMPICILLIN,2019,2020,358897.0,275697.0,16329848.08,45.5,59.23,7.0,345094.0,0.04,265094.0,0.04,15701777.0,0.04,0.0,1,351995.5,9760.19,16015812.54,0,0,0,-1,Anti-Infective,0,unique,733,0
AMPICILLIN,2020,2021,372701.0,286301.0,16957919.16,45.5,59.23,7.0,358897.0,0.0385,275697.0,0.0385,16329848.08,0.0385,0.0,2,365799.0,9760.9,16643883.62,0,0,0,-1,Anti-Infective,0,unique,733,0
AMPICILLIN,2021,2022,386505.0,296905.0,17585990.24,45.5,59.23,7.0,372701.0,0.037,286301.0,0.037,16957919.16,0.037,0.0,3,379603.0,9760.9,17271954.7,0,0,0,-1,Anti-Infective,0,unique,733,0
AMPICILLIN,2022,2023,400309.0,307509.0,18214061.32,45.5,59.23,7.0,386505.0,0.0357,296905.0,0.0357,17585990.24,0.0357,0.0,4,393407.0,9760.9,17900025.78,0,0,0,-1,Anti-Infective,0,unique,733,0
AMPICILLIN,2023,2024,414112.0,318112.0,18842132.4,45.5,59.23,7.0,400309.0,0.0345,307509.0,0.0345,18214061.32,0.0345,0.0,5,407210.5,9760.19,18528096.86,0,0,0,-1,Anti-Infective,0,unique,733,0
PIPERACILLIN,2018,2019,1324954.0,244954.0,7287247.0,5.5,29.75,3.0,1324954.0,0.0,244954.0,0.0,7287247.0,0.0,0.0,0,1324954.0,0.0,7287247.0,1,0,0,-1,Anti-Infective,0,unique,8339,0
PIPERACILLIN,2019,2020,1377952.0,254752.0,7578736.88,5.5,29.75,3.0,1324954.0,0.04,244954.0,0.04,7287247.0,0.04,0.0,1,1351453.0,37475.25,7432991.94,0,0,0,-1,Anti-Infective,0,unique,8339,0
PIPERACILLIN,2020,2021,1430950.0,264550.0,7870226.76,5.5,29.75,3.0,1377952.0,0.0385,254752.0,0.0385,7578736.88,0.0385,0.0,2,1404451.0,37475.25,7724481.82,0,0,0,-1,Anti-Infective,0,unique,8339,0
PIPERACILLIN,2021,2022,1483948.0,274348.0,8161716.64,5.5,29.75,3.0,1430950.0,0.037,264550.0,0.037,7870226.76,0.037,0.0,3,1457449.0,37475.25,8015971.7,0,0,0,-1,Anti-Infective,0,unique,8339,0
PIPERACILLIN,2022,2023,1536946.0,284146.0,8453206.52,5.5,29.75,3.0,1483948.0,0.0357,274348.0,0.0357,8161716.64,0.0357,0.0,4,1510447.0,37475.25,8307461.58,0,0,0,-1,Anti-Infective,0,unique,8339,0
PIPERACILLIN,2023,2024,1589944.0,293944.0,8744696.4,5.5,29.75,3.0,1536946.0,0.0345,284146.0,0.0345,8453206.52,0.0345,0.0,5,1563445.0,37475.25,8598951.46,0,0,0,-1,Anti-Infective,0,unique,8339,0
TAZOBACTAM,2018,2019,2218604.0,138604.0,12202322.0,5.5,88.04,5.0,2218604.0,0.0,138604.0,0.0,12202322.0,0.0,0.0,0,2218604.0,0.0,12202322.0,1,0,0,-1,Unclassified / General,0,unique,37617,0
TAZOBACTAM,2019,2020,2307348.0,144148.0,12690414.88,5.5,88.04,5.0,2218604.0,0.04,138604.0,0.04,12202322.0,0.04,0.0,1,2262976.0,62751.48,12446368.44,0,0,0,-1,Unclassified / General,0,unique,37617,0
TAZOBACTAM,2020,2021,2396092.0,149692.0,13178507.76,5.5,88.04,5.0,2307348.0,0.0385,144148.0,0.0385,12690414.88,0.0385,0.0,2,2351720.0,62751.48,12934461.32,0,0,0,-1,Unclassified / General,0,unique,37617,0
TAZOBACTAM,2021,2022,2484836.0,155236.0,13666600.64,5.5,88.04,5.0,2396092.0,0.037,149692.0,0.037,13178507.76,0.037,0.0,3,2440464.0,62751.48,13422554.2,0,0,0,-1,Unclassified / General,0,unique,37617,0
TAZOBACTAM,2022,2023,2573580.0,160780.0,14154693.52,5.5,88.04,5.0,2484836.0,0.0357,155236.0,0.0357,13666600.64,0.0357,0.0,4,2529208.0,62751.48,13910647.08,0,0,0,-1,Unclassified / General,0,unique,37617,0
TAZOBACTAM,2023,2024,2662324.0,166324.0,14642786.4,5.5,88.04,5.0,2573580.0,0.0345,160780.0,0.0345,14154693.52,0.0345,0.0,5,2617952.0,62751.48,14398739.96,0,0,0,-1,Unclassified / General,0,unique,37617,0
ERTAPENEM,2018,2019,946136.0,866136.0,35480100.0,37.5,40.96,1.0,946136.0,0.0,866136.0,0.0,35480100.0,0.0,0.0,0,946136.0,0.0,35480100.0,1,0,0,-1,Unclassified / General,1,unique,325642,0
ERTAPENEM,2019,2020,983981.0,900781.0,36899304.0,37.5,40.96,1.0,946136.0,0.04,866136.0,0.04,35480100.0,0.04,0.0,1,965058.5,26760.46,36189702.0,0,0,0,-1,Unclassified / General,1,unique,325642,0
ERTAPENEM,2020,2021,1021826.0,935426.0,38318508.0,37.5,40.96,1.0,983981.0,0.0385,900781.0,0.0385,36899304.0,0.0385,0.0,2,1002903.5,26760.46,37608906.0,0,0,0,-1,Unclassified / General,1,unique,325642,0
ERTAPENEM,2021,2022,1059672.0,970072.0,39737712.0,37.5,40.96,1.0,1021826.0,0.037,935426.0,0.037,38318508.0,0.037,0.0,3,1040749.0,26761.16,39028110.0,0,0,0,-1,Unclassified / General,1,unique,325642,0
ERTAPENEM,2022,2023,1097517.0,1004717.0,41156916.0,37.5,40.96,1.0,1059672.0,0.0357,970072.0,0.0357,39737712.0,0.0357,0.0,4,1078594.5,26760.46,40447314.0,0,0,0,-1,Unclassified / General,1,unique,325642,0
ERTAPENEM,2023,2024,1135363.0,1039363.0,42576120.0,37.5,40.96,1.0,1097517.0,0.0345,1004717.0,0.0345,41156916.0,0.0345,0.0,5,1116440.0,26761.16,41866518.0,0,0,0,-1,Unclassified / General,1,unique,325642,0
TOBRAMYCIN,2018,2019,4417018.0,337018.0,86131851.0,19.5,255.57,3.0,4417018.0,0.0,337018.0,0.0,86131851.0,0.0,0.0,0,4417018.0,0.0,86131851.0,1,0,0,-1,Anti-Infective,0,unique,10627,0
TOBRAMYCIN,2019,2020,4593698.0,350498.0,89577125.04,19.5,255.57,3.0,4417018.0,0.04,337018.0,0.04,86131851.0,0.04,0.0,1,4505358.0,124931.63,87854488.02,0,0,0,-1,Anti-Infective,0,unique,10627,0
TOBRAMYCIN,2020,2021,4770379.0,363979.0,93022399.08,19.5,255.57,3.0,4593698.0,0.0385,350498.0,0.0385,89577125.04,0.0385,0.0,2,4682038.5,124932.33,91299762.06,0,0,0,-1,Anti-Infective,0,unique,10627,0
TOBRAMYCIN,2021,2022,4947060.0,377460.0,96467673.12,19.5,255.57,3.0,4770379.0,0.037,363979.0,0.037,93022399.08,0.037,0.0,3,4858719.5,124932.33,94745036.1,0,0,0,-1,Anti-Infective,0,unique,10627,0
TOBRAMYCIN,2022,2023,5123740.0,390940.0,99912947.16,19.5,255.57,3.0,4947060.0,0.0357,377460.0,0.0357,96467673.12,0.0357,0.0,4,5035400.0,124931.63,98190310.14,0,0,0,-1,Anti-Infective,0,unique,10627,0
TOBRAMYCIN,2023,2024,5300421.0,404421.0,103358221.2,19.5,255.57,3.0,5123740.0,0.0345,390940.0,0.0345,99912947.16,0.0345,0.0,5,5212080.5,124932.33,101635584.18,0,0,0,-1,Anti-Infective,0,unique,10627,0
